id,created_at,temperatura,vibracao,status,pecas_produzidas,empresa_id,maquina_id,ciclo_id,pressao_envelope,pressao_saco_ar,status_motor_ventilador,status_valvula_entrada_autoclave,status_valvula_descarga_autoclave,status_valvula_entrada_saco_ar,status_valvula_descarga_saco_ar,status_valvula_entrada_envelope,status_valvula_descarga_envelope
830,2025-11-17 14:46:46.865128+00,36.37,2.18,operando,2011,10,1,null,null,null,null,null,null,null,null,null,null
831,2025-11-17 14:46:47.867167+00,37.07,2.08,operando,2015,10,1,null,null,null,null,null,null,null,null,null,null
832,2025-11-17 14:46:48.876323+00,38.54,2.02,operando,2019,10,1,null,null,null,null,null,null,null,null,null,null
833,2025-11-17 14:46:49.877062+00,39.04,1.97,operando,2022,10,1,null,null,null,null,null,null,null,null,null,null
834,2025-11-17 14:46:50.878665+00,39.93,2.11,operando,2023,10,1,null,null,null,null,null,null,null,null,null,null
835,2025-11-17 14:46:51.886552+00,40.78,1.93,operando,2026,10,1,null,null,null,null,null,null,null,null,null,null
836,2025-11-17 14:46:52.900701+00,41.52,2.02,operando,2030,10,1,null,null,null,null,null,null,null,null,null,null
837,2025-11-17 14:46:53.908306+00,42.6,1.82,operando,2033,10,1,null,null,null,null,null,null,null,null,null,null
838,2025-11-17 14:46:54.909713+00,43.56,1.69,operando,2035,10,1,null,null,null,null,null,null,null,null,null,null
839,2025-11-17 14:46:55.917945+00,44.96,1.83,operando,2040,10,1,null,null,null,null,null,null,null,null,null,null
840,2025-11-17 14:46:56.936194+00,46.21,1.86,operando,2042,10,1,null,null,null,null,null,null,null,null,null,null
841,2025-11-17 14:46:57.947546+00,47.42,1.99,operando,2044,10,1,null,null,null,null,null,null,null,null,null,null
842,2025-11-17 14:46:58.942653+00,48.26,2.08,operando,2046,10,1,null,null,null,null,null,null,null,null,null,null
843,2025-11-17 14:46:59.949795+00,49.71,2.03,operando,2047,10,1,null,null,null,null,null,null,null,null,null,null
844,2025-11-17 14:47:00.960951+00,50.67,2.13,operando,2049,10,1,null,null,null,null,null,null,null,null,null,null
845,2025-11-17 14:47:01.964374+00,51.41,2,operando,2054,10,1,null,null,null,null,null,null,null,null,null,null
846,2025-11-17 14:47:02.973659+00,51.92,2.06,operando,2059,10,1,null,null,null,null,null,null,null,null,null,null
847,2025-11-17 14:47:03.975338+00,53.09,1.93,operando,2060,10,1,null,null,null,null,null,null,null,null,null,null
848,2025-11-17 14:47:04.982577+00,53.76,1.75,operando,2065,10,1,null,null,null,null,null,null,null,null,null,null
849,2025-11-17 14:47:05.991328+00,55.05,1.62,operando,2067,10,1,null,null,null,null,null,null,null,null,null,null
850,2025-11-17 14:47:06.993197+00,55.99,1.67,operando,2071,10,1,null,null,null,null,null,null,null,null,null,null
851,2025-11-17 14:47:07.997093+00,56.68,1.69,operando,2076,10,1,null,null,null,null,null,null,null,null,null,null
852,2025-11-17 14:47:09.009195+00,58.02,1.87,operando,2079,10,1,null,null,null,null,null,null,null,null,null,null
853,2025-11-17 14:47:10.01747+00,58.61,2,operando,2084,10,1,null,null,null,null,null,null,null,null,null,null
854,2025-11-17 14:47:11.022602+00,59.57,2.08,operando,2089,10,1,null,null,null,null,null,null,null,null,null,null
855,2025-11-17 14:47:12.037437+00,60.78,2.16,operando,2094,10,1,null,null,null,null,null,null,null,null,null,null
856,2025-11-17 14:47:13.039671+00,61.57,2.02,operando,2095,10,1,null,null,null,null,null,null,null,null,null,null
857,2025-11-17 14:47:14.050707+00,62.83,1.94,operando,2099,10,1,null,null,null,null,null,null,null,null,null,null
858,2025-11-17 14:47:15.062162+00,63.78,1.76,operando,2103,10,1,null,null,null,null,null,null,null,null,null,null
859,2025-11-17 14:47:16.062307+00,64.84,1.86,operando,2106,10,1,null,null,null,null,null,null,null,null,null,null
860,2025-11-17 14:47:17.074788+00,65.53,1.79,operando,2107,10,1,null,null,null,null,null,null,null,null,null,null
861,2025-11-17 14:47:18.077146+00,66.9,1.77,operando,2108,10,1,null,null,null,null,null,null,null,null,null,null
862,2025-11-17 14:47:19.084816+00,67.91,1.97,operando,2109,10,1,null,null,null,null,null,null,null,null,null,null
863,2025-11-17 14:47:20.093898+00,68.5,1.94,operando,2112,10,1,null,null,null,null,null,null,null,null,null,null
864,2025-11-17 14:47:21.100881+00,69.78,2.03,operando,2116,10,1,null,null,null,null,null,null,null,null,null,null
865,2025-11-17 14:47:22.114142+00,70.96,1.92,operando,2119,10,1,null,null,null,null,null,null,null,null,null,null
866,2025-11-17 14:47:23.126999+00,72.23,1.78,operando,2121,10,1,null,null,null,null,null,null,null,null,null,null
867,2025-11-17 14:47:24.137533+00,73.28,1.88,operando,2124,10,1,null,null,null,null,null,null,null,null,null,null
868,2025-11-17 14:47:25.146669+00,74.35,1.86,operando,2127,10,1,null,null,null,null,null,null,null,null,null,null
869,2025-11-17 14:47:26.160803+00,75.08,1.91,operando,2128,10,1,null,null,null,null,null,null,null,null,null,null
870,2025-11-17 14:47:27.173517+00,75.75,1.98,operando,2130,10,1,null,null,null,null,null,null,null,null,null,null
871,2025-11-17 14:47:28.185159+00,77.11,1.99,operando,2135,10,1,null,null,null,null,null,null,null,null,null,null
872,2025-11-17 14:47:29.18002+00,78.16,1.94,operando,2138,10,1,null,null,null,null,null,null,null,null,null,null
873,2025-11-17 14:47:30.190153+00,79.59,2.09,operando,2142,10,1,null,null,null,null,null,null,null,null,null,null
874,2025-11-17 14:47:31.195786+00,80.2,1.99,operando,2147,10,1,null,null,null,null,null,null,null,null,null,null
875,2025-11-17 14:47:32.20547+00,81.24,2.07,operando,2149,10,1,null,null,null,null,null,null,null,null,null,null
876,2025-11-17 14:47:33.215781+00,82.39,2.21,operando,2150,10,1,null,null,null,null,null,null,null,null,null,null
877,2025-11-17 14:47:34.226982+00,83.25,2.1,operando,2154,10,1,null,null,null,null,null,null,null,null,null,null
878,2025-11-17 14:47:35.233192+00,84.4,2.16,operando,2159,10,1,null,null,null,null,null,null,null,null,null,null
879,2025-11-17 14:47:36.247249+00,85.54,2.27,operando,2162,10,1,null,null,null,null,null,null,null,null,null,null
880,2025-11-17 14:47:37.250038+00,86.57,2.38,operando,2163,10,1,null,null,null,null,null,null,null,null,null,null
881,2025-11-17 14:47:38.262679+00,87.37,2.24,operando,2166,10,1,null,null,null,null,null,null,null,null,null,null
882,2025-11-17 14:47:39.271131+00,88.08,2.28,operando,2171,10,1,null,null,null,null,null,null,null,null,null,null
883,2025-11-17 14:47:40.280271+00,89.35,2.08,operando,2172,10,1,null,null,null,null,null,null,null,null,null,null
884,2025-11-17 14:47:41.294496+00,90.04,1.92,superaquecido,2174,10,1,null,null,null,null,null,null,null,null,null,null
885,2025-11-17 14:47:42.300696+00,91.13,1.82,superaquecido,2178,10,1,null,null,null,null,null,null,null,null,null,null
886,2025-11-17 14:47:43.31313+00,92.09,1.69,superaquecido,2179,10,1,null,null,null,null,null,null,null,null,null,null
887,2025-11-17 14:47:44.314147+00,92.96,1.79,superaquecido,2180,10,1,null,null,null,null,null,null,null,null,null,null
888,2025-11-17 14:47:45.330012+00,93.95,1.67,superaquecido,2185,10,1,null,null,null,null,null,null,null,null,null,null
889,2025-11-17 14:47:46.342529+00,95,1.53,superaquecido,2190,10,1,null,null,null,null,null,null,null,null,null,null
890,2025-11-17 14:47:47.351887+00,93.9,1.52,superaquecido,2191,10,1,null,null,null,null,null,null,null,null,null,null
891,2025-11-17 14:47:48.365911+00,93.15,1.58,superaquecido,2195,10,1,null,null,null,null,null,null,null,null,null,null
892,2025-11-17 14:47:49.373711+00,92.42,1.57,superaquecido,2198,10,1,null,null,null,null,null,null,null,null,null,null
893,2025-11-17 14:47:50.390275+00,91.53,1.57,superaquecido,2199,10,1,null,null,null,null,null,null,null,null,null,null
894,2025-11-17 14:47:51.395605+00,90.55,1.42,superaquecido,2203,10,1,null,null,null,null,null,null,null,null,null,null
895,2025-11-17 14:47:52.403084+00,89.55,1.35,operando,2207,10,1,null,null,null,null,null,null,null,null,null,null
896,2025-11-17 14:47:53.40917+00,88.83,1.21,operando,2210,10,1,null,null,null,null,null,null,null,null,null,null
897,2025-11-17 14:47:54.421659+00,88.15,1.28,operando,2211,10,1,null,null,null,null,null,null,null,null,null,null
898,2025-11-17 14:47:55.436108+00,86.86,1.09,operando,2212,10,1,null,null,null,null,null,null,null,null,null,null
899,2025-11-17 14:47:56.44012+00,85.44,1.23,operando,2213,10,1,null,null,null,null,null,null,null,null,null,null
900,2025-11-17 14:47:57.45424+00,84.36,1.32,operando,2214,10,1,null,null,null,null,null,null,null,null,null,null
901,2025-11-17 14:47:58.463603+00,83.16,1.22,operando,2216,10,1,null,null,null,null,null,null,null,null,null,null
902,2025-11-17 14:47:59.469427+00,81.84,1.34,operando,2221,10,1,null,null,null,null,null,null,null,null,null,null
903,2025-11-17 14:48:00.481516+00,80.71,1.28,operando,2223,10,1,null,null,null,null,null,null,null,null,null,null
904,2025-11-17 14:48:01.493989+00,79.98,1.29,operando,2225,10,1,null,null,null,null,null,null,null,null,null,null
905,2025-11-17 14:48:02.501704+00,79.3,1.3,operando,2227,10,1,null,null,null,null,null,null,null,null,null,null
906,2025-11-17 14:48:03.513245+00,78.48,1.32,operando,2232,10,1,null,null,null,null,null,null,null,null,null,null
907,2025-11-17 14:48:04.522912+00,77.68,1.43,operando,2237,10,1,null,null,null,null,null,null,null,null,null,null
908,2025-11-17 14:48:05.528783+00,76.19,1.28,operando,2242,10,1,null,null,null,null,null,null,null,null,null,null
909,2025-11-17 14:48:06.541053+00,75.49,1.39,operando,2245,10,1,null,null,null,null,null,null,null,null,null,null
910,2025-11-17 14:48:07.548954+00,74.27,1.52,operando,2250,10,1,null,null,null,null,null,null,null,null,null,null
911,2025-11-17 14:48:08.554788+00,73.32,1.51,operando,2255,10,1,null,null,null,null,null,null,null,null,null,null
912,2025-11-17 14:48:09.569015+00,72.72,1.38,operando,2256,10,1,null,null,null,null,null,null,null,null,null,null
913,2025-11-17 14:48:10.578133+00,71.22,1.36,operando,2259,10,1,null,null,null,null,null,null,null,null,null,null
914,2025-11-17 14:48:11.590653+00,70.33,1.29,operando,2264,10,1,null,null,null,null,null,null,null,null,null,null
915,2025-11-17 14:48:12.593388+00,69.38,1.28,operando,2269,10,1,null,null,null,null,null,null,null,null,null,null
916,2025-11-17 14:48:13.602793+00,68.81,1.27,operando,2273,10,1,null,null,null,null,null,null,null,null,null,null
917,2025-11-17 14:48:14.614102+00,68.04,1.28,operando,2278,10,1,null,null,null,null,null,null,null,null,null,null
918,2025-11-17 14:48:15.626131+00,66.86,1.27,operando,2282,10,1,null,null,null,null,null,null,null,null,null,null
919,2025-11-17 14:48:16.633372+00,65.93,1.13,operando,2286,10,1,null,null,null,null,null,null,null,null,null,null
920,2025-11-17 14:48:17.629407+00,64.49,1.24,operando,2288,10,1,null,null,null,null,null,null,null,null,null,null
921,2025-11-17 14:48:18.659543+00,63,1.36,operando,2290,10,1,null,null,null,null,null,null,null,null,null,null
922,2025-11-17 14:48:19.646257+00,62.41,1.23,operando,2293,10,1,null,null,null,null,null,null,null,null,null,null
923,2025-11-17 14:48:20.658741+00,61.76,1.13,operando,2297,10,1,null,null,null,null,null,null,null,null,null,null
924,2025-11-17 14:48:21.667114+00,60.54,1.13,operando,2302,10,1,null,null,null,null,null,null,null,null,null,null
925,2025-11-17 14:48:22.679233+00,59.57,1.3,operando,2305,10,1,null,null,null,null,null,null,null,null,null,null
926,2025-11-17 14:48:23.681129+00,58.35,1.31,operando,2308,10,1,null,null,null,null,null,null,null,null,null,null
927,2025-11-17 14:48:24.687507+00,57.19,1.46,operando,2313,10,1,null,null,null,null,null,null,null,null,null,null
928,2025-11-17 14:48:25.697561+00,56.01,1.47,operando,2317,10,1,null,null,null,null,null,null,null,null,null,null
929,2025-11-17 14:48:26.706958+00,54.57,1.45,operando,2322,10,1,null,null,null,null,null,null,null,null,null,null
930,2025-11-17 14:48:27.720835+00,53.4,1.34,operando,2326,10,1,null,null,null,null,null,null,null,null,null,null
931,2025-11-17 14:48:28.730708+00,52.62,1.39,operando,2329,10,1,null,null,null,null,null,null,null,null,null,null
932,2025-11-17 14:48:29.741435+00,51.42,1.23,operando,2332,10,1,null,null,null,null,null,null,null,null,null,null
933,2025-11-17 14:48:30.749243+00,50.89,1.23,operando,2334,10,1,null,null,null,null,null,null,null,null,null,null
934,2025-11-17 14:48:31.760138+00,50.03,1.22,operando,2338,10,1,null,null,null,null,null,null,null,null,null,null
935,2025-11-17 14:48:32.770491+00,48.75,1.3,operando,2341,10,1,null,null,null,null,null,null,null,null,null,null
936,2025-11-17 14:48:33.779696+00,48.2,1.34,operando,2343,10,1,null,null,null,null,null,null,null,null,null,null
937,2025-11-17 14:48:34.787531+00,47.12,1.5,operando,2344,10,1,null,null,null,null,null,null,null,null,null,null
938,2025-11-17 14:48:35.791452+00,46.56,1.49,operando,2345,10,1,null,null,null,null,null,null,null,null,null,null
939,2025-11-17 14:48:36.805575+00,45.97,1.34,operando,2348,10,1,null,null,null,null,null,null,null,null,null,null
940,2025-11-17 14:48:37.814177+00,44.78,1.34,operando,2350,10,1,null,null,null,null,null,null,null,null,null,null
941,2025-11-17 14:48:38.819797+00,43.75,1.33,operando,2351,10,1,null,null,null,null,null,null,null,null,null,null
942,2025-11-17 14:48:39.829029+00,42.49,1.15,operando,2355,10,1,null,null,null,null,null,null,null,null,null,null
943,2025-11-17 14:48:40.833384+00,41.08,1.26,operando,2359,10,1,null,null,null,null,null,null,null,null,null,null
944,2025-11-17 14:48:41.838497+00,39.93,1.36,operando,2361,10,1,null,null,null,null,null,null,null,null,null,null
945,2025-11-17 14:48:42.847185+00,38.46,1.41,operando,2362,10,1,null,null,null,null,null,null,null,null,null,null
946,2025-11-17 14:48:43.866786+00,37.3,1.4,operando,2363,10,1,null,null,null,null,null,null,null,null,null,null
947,2025-11-17 14:48:44.871276+00,35.94,1.36,operando,2368,10,1,null,null,null,null,null,null,null,null,null,null
948,2025-11-17 14:48:45.859124+00,34.62,1.54,operando,2371,10,1,null,null,null,null,null,null,null,null,null,null
949,2025-11-17 14:48:46.870631+00,33.39,1.35,operando,2376,10,1,null,null,null,null,null,null,null,null,null,null
950,2025-11-17 14:48:47.870629+00,32.79,1.36,operando,2381,10,1,null,null,null,null,null,null,null,null,null,null
951,2025-11-17 14:48:48.868849+00,32.25,1.39,operando,2382,10,1,null,null,null,null,null,null,null,null,null,null
952,2025-11-17 14:48:49.887509+00,31.52,1.52,operando,2385,10,1,null,null,null,null,null,null,null,null,null,null
953,2025-11-17 14:48:50.881379+00,30.28,1.62,operando,2386,10,1,null,null,null,null,null,null,null,null,null,null
954,2025-11-17 14:48:51.898664+00,29.45,1.78,operando,2389,10,1,null,null,null,null,null,null,null,null,null,null
955,2025-11-17 14:48:52.896195+00,28.16,1.67,operando,2393,10,1,null,null,null,null,null,null,null,null,null,null
956,2025-11-17 14:48:53.902471+00,27.09,1.7,operando,2394,10,1,null,null,null,null,null,null,null,null,null,null
957,2025-11-17 14:48:54.914364+00,26.12,1.71,operando,2395,10,1,null,null,null,null,null,null,null,null,null,null
958,2025-11-17 14:48:55.925016+00,25.42,1.58,operando,2399,10,1,null,null,null,null,null,null,null,null,null,null
959,2025-11-17 14:48:56.939241+00,24.87,1.6,parado,2402,10,1,null,null,null,null,null,null,null,null,null,null
960,2025-11-17 14:48:57.946355+00,24.07,1.43,parado,2403,10,1,null,null,null,null,null,null,null,null,null,null
961,2025-11-17 14:48:58.954591+00,23.4,1.32,parado,2407,10,1,null,null,null,null,null,null,null,null,null,null
962,2025-11-17 14:48:59.955472+00,22.21,1.15,parado,2410,10,1,null,null,null,null,null,null,null,null,null,null
963,2025-11-17 14:49:00.967442+00,21.11,1.08,parado,2411,10,1,null,null,null,null,null,null,null,null,null,null
964,2025-11-17 14:49:01.97859+00,20,1.2,parado,2413,10,1,null,null,null,null,null,null,null,null,null,null
965,2025-11-17 14:49:02.978082+00,21.25,1.18,parado,2418,10,1,null,null,null,null,null,null,null,null,null,null
966,2025-11-17 14:49:03.984736+00,22.5,1.19,parado,2420,10,1,null,null,null,null,null,null,null,null,null,null
967,2025-11-17 14:49:04.986636+00,23.86,1.08,parado,2422,10,1,null,null,null,null,null,null,null,null,null,null
968,2025-11-17 14:49:06.005628+00,24.96,1.04,parado,2424,10,1,null,null,null,null,null,null,null,null,null,null
969,2025-11-17 14:49:07.013194+00,25.95,1.01,operando,2428,10,1,null,null,null,null,null,null,null,null,null,null
970,2025-11-17 14:49:08.015722+00,26.97,0.97,operando,2430,10,1,null,null,null,null,null,null,null,null,null,null
971,2025-11-17 14:49:09.024601+00,28.44,1.17,operando,2433,10,1,null,null,null,null,null,null,null,null,null,null
972,2025-11-17 14:49:10.040228+00,29.93,1.02,operando,2438,10,1,null,null,null,null,null,null,null,null,null,null
973,2025-11-17 14:49:11.027241+00,31.1,0.84,operando,2439,10,1,null,null,null,null,null,null,null,null,null,null
974,2025-11-17 14:49:12.038893+00,32.59,0.99,operando,2443,10,1,null,null,null,null,null,null,null,null,null,null
975,2025-11-17 14:49:13.036768+00,33.91,0.9,operando,2446,10,1,null,null,null,null,null,null,null,null,null,null
976,2025-11-17 14:49:14.049492+00,35.37,1.09,operando,2450,10,1,null,null,null,null,null,null,null,null,null,null
977,2025-11-17 14:49:15.05914+00,35.92,1,operando,2453,10,1,null,null,null,null,null,null,null,null,null,null
978,2025-11-17 14:49:16.06859+00,37.27,1.07,operando,2454,10,1,null,null,null,null,null,null,null,null,null,null
979,2025-11-17 14:49:17.07989+00,38.18,1.01,operando,2458,10,1,null,null,null,null,null,null,null,null,null,null
980,2025-11-17 14:49:18.084278+00,38.94,0.99,operando,2460,10,1,null,null,null,null,null,null,null,null,null,null
981,2025-11-17 14:49:19.091971+00,40.25,1.17,operando,2463,10,1,null,null,null,null,null,null,null,null,null,null
982,2025-11-17 14:49:20.101301+00,41.2,1.31,operando,2464,10,1,null,null,null,null,null,null,null,null,null,null
983,2025-11-17 14:49:21.099581+00,42.2,1.19,operando,2469,10,1,null,null,null,null,null,null,null,null,null,null
984,2025-11-17 14:49:22.11105+00,43.51,1.33,operando,2472,10,1,null,null,null,null,null,null,null,null,null,null
985,2025-11-17 14:49:23.119008+00,44.2,1.22,operando,2475,10,1,null,null,null,null,null,null,null,null,null,null
986,2025-11-17 14:49:24.126053+00,45.39,1.14,operando,2477,10,1,null,null,null,null,null,null,null,null,null,null
987,2025-11-17 14:49:25.134894+00,45.89,1.31,operando,2481,10,1,null,null,null,null,null,null,null,null,null,null
988,2025-11-17 14:49:26.145143+00,46.66,1.49,operando,2483,10,1,null,null,null,null,null,null,null,null,null,null
989,2025-11-17 14:49:27.154966+00,47.26,1.69,operando,2484,10,1,null,null,null,null,null,null,null,null,null,null
990,2025-11-17 14:49:28.165794+00,47.81,1.72,operando,2485,10,1,null,null,null,null,null,null,null,null,null,null
991,2025-11-17 14:49:29.180661+00,49.18,1.87,operando,2488,10,1,null,null,null,null,null,null,null,null,null,null
